id,source,task_type,text,label,hallucination_type,question,knowledge,prediction,score,error_type,triggered_modules
halueval_hall_3725,HaluEval,qa,"""The Book Thief"" is the film directed by Brian Percival based on a book by Markus Zusak.",1,factual,Which film directed by Brian Percival is based on a book by Markus Zusak?,"Brian Percival is a British film director, known for his work on the British television series ""Downton Abbey"" and ""North & South"", as well as the feature film ""The Book Thief"". The film is based on the 2005 novel ""The Book Thief"" by Markus Zusak and adapted by Michael Petroni.",0,0.0,FN,
halueval_hall_910,HaluEval,qa,Ajax won the game despite the fireworks incident.,1,factual,"Edwin van der Sar spoke to the crowd after the fireworks incident on April 20, 2014 during the KNVB Cup final match. Which team won that game?","The Fireworks incident (Dutch, ""Vuurwerkincident"") was a very serious case of Football hooliganism which took place on Easter Sunday, 20 April 2014 in De Kuip, Rotterdam, during the KNVB Cup final match between AFC Ajax and PEC Zwolle. Mass amounts of fireworks, flares and smoke bombs were launched into the penalty box around Ajax goalkeeper Kenneth Vermeer in the early minutes of the match, which had been thrown onto the pitch by the Ajax hooligan firm VAK410 twice in the early build up of the game. After a 30 minute recess in which marketing director Edwin van der Sar addressed the crowd, Ajax would go on to lose the match 5–1 to Zwolle.Edwin van der Sar OON (] ) (born 29 October 1970) is a Dutch former professional footballer who played as a goalkeeper.",0,0.0,FN,
halueval_hall_6652,HaluEval,qa,Shrub is considered a gin cocktail.,1,factual,"Which is considered a gin cocktail, Shrub or Old Etonian?","In terms of mixed drinks, shrub is the name of two different, but related, acidulated beverages.An Old Etonian is a gin cocktail which enjoyed great popularity in London, circa 1925.",0,0.0,FN,
halueval_hall_4178,HaluEval,qa,The singer/songwriter and producer of Light Chasers is Craig Minowa.,1,factual,"Light Chasers is the tenth studio album, released in stores on September 14, 2010, by the American indie rock group Cloud Cult, an experimental indie rock band from Duluth, Minnesota led by which singer/songwriter?","Light Chasers is the tenth studio album by the American indie rock group Cloud Cult that was released in stores on September 14, 2010.Cloud Cult is an experimental indie rock band from Duluth, Minnesota led by singer/songwriter Craig Minowa.",0,0.0,FN,
halueval_hall_4047,HaluEval,qa,The Postal Service were formed in 1989.,1,factual,In between The Postal Service and Chagall Guevara which one was formed in 1989?,"The Postal Service were an American indie rock band from Seattle, Washington, consisted of vocalist Ben Gibbard (of Death Cab for Cutie), producer Jimmy Tamborello (of Dntel and Headset), with Jenny Lewis (of Rilo Kiley) on background vocals.Chagall Guevara was an American rock band formed in 1989 by solo artist Steve Taylor, guitarists Dave Perkins and Lynn Nichols (from the 1970s Phil Keaggy band), bassist Wade Jaynes, and drummer Mike Mead.",0,0.0,FN,
halueval_hall_9964,HaluEval,qa,Copiapoa has more known species.,1,factual,"Which has more species, Ribes or Copiapoa?","Ribes is a genus of about 150 known species of flowering plants native throughout the temperate regions of the Northern Hemisphere.Copiapoa is a genus of cacti from the dry coastal deserts, particularly the Atacama Desert, of northern Chile. It comprises about 26 species.",0,0.0,FN,
halueval_hall_523,HaluEval,qa,Shane Van Dyke is the oldest.,1,factual,Who is the oldest of the Van Dyke family?,"She was the daughter of actor Jerry Van Dyke, niece of the actor Dick Van Dyke, and cousin once removed of Shane Van Dyke.Jerry Van Dyke (born July 27, 1931) is an American comedian and actor, the younger brother of Dick Van Dyke.",0,0.0,FN,
halueval_right_8548,HaluEval,qa,yes,0,none,Are Ashesi University and All Nations University located in the same nation?,"Ashesi University is a private, non-profit liberal arts college located in Ghana, West Africa.All Nations University was founded by Rev. Dr. Samuel Donkor in Ghana.",1,0.27,FP,knowledge
halueval_hall_9198,HaluEval,qa,"Elias Koteas starred in ""The Brady Bunch"" and voiced Michelangelo.",1,factual,"Teenage Mutant Ninja Turtles stars what American actor and musician known for playing Cousin Oliver in ""The Brady Bunch""","The film stars Judith Hoag, Elias Koteas, and the voices of Brian Tochi, Robbie Rist, Josh Pais and Corey Feldman as the four title characters.Robert Anthony ""Robbie"" Rist (born April 4, 1964) is an American actor and musician. He is known for playing Cousin Oliver in ""The Brady Bunch"", and for voicing characters in television shows and movies, like Stuffy the overly proud stuffed dragon in ""Doc McStuffins"", and Michelangelo in the 1990 film ""Teenage Mutant Ninja Turtles"".",0,0.0,FN,
halueval_hall_8823,HaluEval,qa,"The Wedding Date was written by Dana Fox, starring Cameron Diaz and Ashton Kutcher.",1,factual,"What film starring Cameron Diaz and Ashton Kutcher was written by an American screenwriter best known as the writer of ""The Wedding Date""?","Dana Fox (born July 16, 1976) is an American screenwriter best known as the writer of ""The Wedding Date"" (2005), ""What Happens in Vegas"" (2008) and the television comedy series ""Ben and Kate"".What Happens in Vegas is a 2008 American comedy film directed by Tom Vaughan, written by Dana Fox and starring Cameron Diaz and Ashton Kutcher.",0,0.0,FN,
halueval_hall_5109,HaluEval,qa,Forerunner was named after a short story.,1,factual,How many words was the short story for which Forerunner was best known?,"The Forerunner was a monthly magazine produced by Charlotte Perkins Gilman (best known as the writer of ""The Yellow Wallpaper""), from 1909 through 1916. A Story"") is a 6,000-word short story by American writer Charlotte Perkins Gilman, first published in January 1892 in ""The New England Magazine"".",0,0.03,FN,citation
halueval_hall_5736,HaluEval,qa,Mountain released an album in 1985.,1,factual,"What album was released by the band who made the song ""Mississippi Queen"" in 1985?","Go for Your Life is a studio album released in 1985 by Mountain. Best known for their cowbell-tinged song ""Mississippi Queen"", as well as for their performance at the famous Woodstock Festival in 1969, Mountain is one of many bands to be commonly credited as having influenced the development of heavy metal music in the 1970s.",0,0.0,FN,
halueval_hall_2844,HaluEval,qa,Flávio Murtosa works as an assistant coach for Phil Scolari.,1,factual,Who is the FIFA World Cup winner known as Big Phil that Flávio Murtosa works as an assistant coach for?,"Murtosa has a long friendship with FIFA World Cup winning manager Luiz Felipe Scolari and works mostly as his assistant coach.Luiz Felipe Scolari, (] , ] ; born 9 November 1948), also known as Felipão in Brazil and as Phil Scolari or Big Phil in the English-speaking world, is a FIFA World Cup winner Brazilian football manager and former professional footballer, who is the current manager of Chinese club Guangzhou Evergrande in the Chinese Super League.",0,0.0,FN,
halueval_right_5544,HaluEval,qa,Dennis Agajanian,0,none,"Who has recorded more albums, Dennis Agajanian or Mike Connors?","Dennis Agajanian is a Christian musician, of Armenian descent, from the U.S. who has recorded over 20 albums.Mike Connors (born Krekor Ohanian; August 15, 1925 – January 26, 2017) was an Armenian-American actor best known for playing private detective Joe Mannix in the CBS television series ""Mannix"" from 1967 to 1975, a role which earned him a Golden Globe Award in 1970, the first of six straight nominations, as well as four consecutive Emmy nominations from 1970 through 1973. He also starred in the short-lived series ""Tightrope!"" (1959-1960) and ""Today's FBI"" (1981-1982). Connors' acting career spanned six decades; in addition to his work on television, he appeared in numerous films, most notably the 1965 World War II black comedy ""Situation Hopeless... But Not Serious"", in which he and Robert Redford played American soldiers taken prisoner by a German villager played by Alec Guinness.",1,0.096,FP,temporal
halueval_hall_2101,HaluEval,qa,Venom Energy is actually a fruit-flavored soft drink.,1,factual,"While Sunkist is a soft drink, what type of beverage is Venom Energy?","Sunkist is a brand of primarily orange flavored soft drinks launched in 1979.Venom Energy is an energy drink brand produced and distributed by Dr Pepper Snapple Group of Plano, Texas.",0,0.0,FN,
halueval_hall_337,HaluEval,qa,Byron Edmund Walker founded the Appleby College.,1,factual,Which Byron Edmund Walker founded institution was originally controlled by the Church of England?,"Sir Byron Edmund Walker, CVO (14 October 1848 – 27 March 1924) was a Canadian banker. He was the president of the Canadian Bank of Commerce from 1907 to 1924, and a generous patron of the arts, helping to found and nurture many of Canada's cultural and educational institutions, including the University of Toronto, National Gallery of Canada, the Champlain Society, Appleby College, Art Gallery of Ontario and Royal Ontario Museum.The University of Toronto (U of T, UToronto, or Toronto) is a public research university in Toronto, Ontario, Canada on the grounds that surround Queen's Park. Originally controlled by the Church of England, the university assumed the present name in 1850 upon becoming a secular institution.",0,0.0,FN,
halueval_hall_9624,HaluEval,qa,Lucia di Lammermoor is a tragic opera but The Bartered Bride is a comic opera.,1,factual,Are Lucia di Lammermoor and The Bartered Bride both comic operas?,"Lucia di Lammermoor is a ""dramma tragico"" (tragic opera) in three acts by Gaetano Donizetti.The Bartered Bride (, ""The Sold Bride"") is a comic opera in three acts by the Czech composer Bedřich Smetana, to a libretto by Karel Sabina.",0,0.0,FN,
halueval_hall_8044,HaluEval,qa,"Bender ""Ben"" Johnson Jr. was the chairman of Makah during the first successful hunt of a blue whale.",1,factual,"Bender ""Ben"" Johnson Jr. was the chairman of the Makah during the first successful hunt of Eschrichtius robustus which is commonly known as what?","Bender ""Ben"" Johnson Jr. (May 22, 1939 - March 31, 2014) was an American Makah politician and fisheries expert. He was chairman of the Makah during the first successful hunt of a Pacific gray whale in 1999.The gray whale (""Eschrichtius robustus""), also known as the grey whale, gray back whale, Pacific gray whale, or California gray whale is a baleen whale that migrates between feeding and breeding grounds yearly.",0,0.0,FN,
halueval_hall_5975,HaluEval,qa,Tom Potter founded Brooklyn Brewery alone.,1,factual,Who else founded the Brooklyn Brewery with Tom Potter?,Tom Potter is the co-founder and former Chairman and CEO of Brooklyn Brewery. It was started in 1988 by Steve Hindy and Tom Potter.,0,0.0,FN,
halueval_hall_4254,HaluEval,qa,"The logo of VMAQT-1 means ""death foretelling Banshee.""",1,factual,What does the logo of VMAQT-1 mean in Old Irish?,"The VMAQT-1 logo is the Banshee, an Irish mythological figure foretelling death.A banshee ( ; Modern Irish ""bean sí"", from Old Irish: ""ban síde"" , ] , ""woman of the fairy mound"" or ""fairy woman"") is a female spirit in Irish mythology who heralds the death of a family member, usually by shrieking or keening.",0,0.0,FN,
halueval_hall_1636,HaluEval,qa,John Goodman,1,factual,Who is the voice of the protagonist feral child in the sequel to the movie adaptation of some of Rudyard Kipling's stories?,"The Jungle Book 2 is a 2003 animated film produced by DisneyToon Studios and released by Walt Disney Pictures and Buena Vista Distribution. The film is a sequel to Walt Disney's 1967 film ""The Jungle Book"", and stars Haley Joel Osment as the voice of Mowgli and John Goodman as the voice of Baloo.Mowgli is a fictional character and the protagonist of Rudyard Kipling's ""The Jungle Book"" stories. He is a naked feral child from the Pench area in Seoni, India, who originally appeared in Kipling's short story ""In the Rukh"" (collected in ""Many Inventions"", 1893) and then went on to become the most prominent and memorable character in his collections ""The Jungle Book"" and ""The Second Jungle Book"" (1894–1895), which also featured stories about other characters.",0,0.0,FN,
